Invoice,StockCode,Quantity,InvoiceDate,Price,CustomerID,Country,TotalAmount,Month,Description_ASSORTED COLOUR BIRD ORNAMENT,Description_CREAM HANGING HEART T-LIGHT HOLDER,Description_JUMBO BAG RED RETROSPOT,Description_LUNCH BAG  BLACK SKULL.,Description_LUNCH BAG RED RETROSPOT,Description_PARTY BUNTING,Description_POPCORN HOLDER,Description_REGENCY CAKESTAND 3 TIER,Description_SET OF 3 CAKE TINS PANTRY DESIGN 
577043,85099B,10,2011-11-17 13:38:00,2.08,u14282,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
577050,20725,10,2011-11-17 13:59:00,1.65,u14191,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
577051,84879,2,2011-11-17 14:02:00,1.69,u14034,United Kingdom,3.38,11,1,0,0,0,0,0,0,0,0
577052,85123A,5,2011-11-17 14:08:00,2.95,u17397,United Kingdom,14.75,11,0,1,0,0,0,0,0,0,0
577053,85123A,6,2011-11-17 14:17:00,2.95,u13001,United Kingdom,17.700000000000003,11,0,1,0,0,0,0,0,0,0
577057,22197,9,2011-11-17 14:26:00,0.85,u12748,United Kingdom,7.6499999999999995,11,0,0,0,0,0,0,1,0,0
577057,20727,2,2011-11-17 14:26:00,1.65,u12748,United Kingdom,3.3,11,0,0,0,1,0,0,0,0,0
577057,20727,3,2011-11-17 14:26:00,1.65,u12748,United Kingdom,4.949999999999999,11,0,0,0,1,0,0,0,0,0
577057,20727,1,2011-11-17 14:26:00,1.65,u12748,United Kingdom,1.65,11,0,0,0,1,0,0,0,0,0
577057,22197,2,2011-11-17 14:26:00,0.85,u12748,United Kingdom,1.7,11,0,0,0,0,0,0,1,0,0
577058,85123A,3,2011-11-17 14:29:00,2.95,u18122,United Kingdom,8.850000000000001,11,0,1,0,0,0,0,0,0,0
577058,85123A,2,2011-11-17 14:29:00,2.95,u18122,United Kingdom,5.9,11,0,1,0,0,0,0,0,0,0
577058,20725,2,2011-11-17 14:29:00,1.65,u18122,United Kingdom,3.3,11,0,0,0,0,1,0,0,0,0
577058,22197,15,2011-11-17 14:29:00,0.85,u18122,United Kingdom,12.75,11,0,0,0,0,0,0,1,0,0
577065,22720,6,2011-11-17 14:46:00,4.95,u1389,United Kingdom,29.700000000000003,11,0,0,0,0,0,0,0,0,1
577071,84879,20,2011-11-17 14:56:00,1.69,u13969,United Kingdom,33.8,11,1,0,0,0,0,0,0,0,0
577077,20727,4,2011-11-17 15:16:00,1.65,u17799,United Kingdom,6.6,11,0,0,0,1,0,0,0,0,0
577077,21212,6,2011-11-17 15:16:00,0.55,u17799,United Kingdom,3.3000000000000003,11,0,0,0,0,0,0,0,0,0
577085,85123A,12,2011-11-17 15:47:00,2.95,u12997,United Kingdom,35.400000000000006,11,0,1,0,0,0,0,0,0,0
577086,85099B,10,2011-11-17 15:50:00,2.08,u1607,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
577089,47566,2,2011-11-17 15:59:00,4.95,u12841,United Kingdom,9.9,11,0,0,0,0,0,1,0,0,0
577090,20727,10,2011-11-17 16:02:00,1.65,u13828,United Kingdom,16.5,11,0,0,0,1,0,0,0,0,0
577092,20725,10,2011-11-17 16:35:00,1.65,u15136,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
577092,85099B,10,2011-11-17 16:35:00,2.08,u15136,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
577094,21212,3,2011-11-17 16:39:00,0.55,u15435,United Kingdom,1.6500000000000001,11,0,0,0,0,0,0,0,0,0
577103,85123A,6,2011-11-17 17:08:00,2.95,u15081,United Kingdom,17.700000000000003,11,0,1,0,0,0,0,0,0,0
577104,85123A,12,2011-11-17 17:13:00,2.95,u12747,United Kingdom,35.400000000000006,11,0,1,0,0,0,0,0,0,0
577105,20725,10,2011-11-17 17:16:00,1.65,u16076,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
577106,22197,4,2011-11-17 17:18:00,0.85,u14456,United Kingdom,3.4,11,0,0,0,0,0,0,1,0,0
577106,85099B,1,2011-11-17 17:18:00,2.08,u14456,United Kingdom,2.08,11,0,0,1,0,0,0,0,0,0
577108,84879,8,2011-11-17 17:34:00,1.69,u15983,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
577133,84879,8,2011-11-18 08:47:00,1.69,u13962,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
577141,21212,24,2011-11-18 09:11:00,0.55,u13269,United Kingdom,13.200000000000001,11,0,0,0,0,0,0,0,0,0
577141,85099B,10,2011-11-18 09:11:00,2.08,u13269,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
577155,47566,4,2011-11-18 09:56:00,4.95,u1305,United Kingdom,19.8,11,0,0,0,0,0,1,0,0,0
577171,20727,10,2011-11-18 10:52:00,1.65,u17159,United Kingdom,16.5,11,0,0,0,1,0,0,0,0,0
577174,22720,1,2011-11-18 10:58:00,4.95,u17841,United Kingdom,4.95,11,0,0,0,0,0,0,0,0,1
577182,85099B,10,2011-11-18 11:39:00,2.08,u16945,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
577235,20727,10,2011-11-18 12:09:00,1.65,u14367,United Kingdom,16.5,11,0,0,0,1,0,0,0,0,0
577258,20727,1,2011-11-18 12:27:00,1.65,u16764,United Kingdom,1.65,11,0,0,0,1,0,0,0,0,0
577258,22720,1,2011-11-18 12:27:00,4.95,u16764,United Kingdom,4.95,11,0,0,0,0,0,0,0,0,1
577298,22720,3,2011-11-18 12:49:00,4.95,u14299,United Kingdom,14.850000000000001,11,0,0,0,0,0,0,0,0,1
577298,22197,12,2011-11-18 12:49:00,0.85,u14299,United Kingdom,10.2,11,0,0,0,0,0,0,1,0,0
577300,22197,12,2011-11-18 12:53:00,0.85,u16924,United Kingdom,10.2,11,0,0,0,0,0,0,1,0,0
577300,20727,5,2011-11-18 12:53:00,1.65,u16924,United Kingdom,8.25,11,0,0,0,1,0,0,0,0,0
577303,22197,12,2011-11-18 13:02:00,0.85,u1439,United Kingdom,10.2,11,0,0,0,0,0,0,1,0,0
577303,20725,10,2011-11-18 13:02:00,1.65,u1439,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
577303,20727,20,2011-11-18 13:02:00,1.65,u1439,United Kingdom,33.0,11,0,0,0,1,0,0,0,0,0
577303,85099B,10,2011-11-18 13:02:00,2.08,u1439,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
577309,85123A,6,2011-11-18 13:14:00,2.95,u15933,United Kingdom,17.700000000000003,11,0,1,0,0,0,0,0,0,0
577309,84879,8,2011-11-18 13:14:00,1.69,u15933,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
577308,22197,12,2011-11-18 13:14:00,0.85,u15088,United Kingdom,10.2,11,0,0,0,0,0,0,1,0,0
577315,22197,3,2011-11-18 13:25:00,0.85,u17811,United Kingdom,2.55,11,0,0,0,0,0,0,1,0,0
577317,20725,1,2011-11-18 13:33:00,1.65,u16426,United Kingdom,1.65,11,0,0,0,0,1,0,0,0,0
577317,20727,2,2011-11-18 13:33:00,1.65,u16426,United Kingdom,3.3,11,0,0,0,1,0,0,0,0,0
577317,85099B,1,2011-11-18 13:33:00,2.08,u16426,United Kingdom,2.08,11,0,0,1,0,0,0,0,0,0
577319,84879,8,2011-11-18 13:43:00,1.69,u17301,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
577320,22720,3,2011-11-18 13:44:00,4.95,u1388,United Kingdom,14.850000000000001,11,0,0,0,0,0,0,0,0,1
577329,85099B,1,2011-11-18 14:15:00,2.08,u17779,United Kingdom,2.08,11,0,0,1,0,0,0,0,0,0
577336,22720,3,2011-11-18 14:50:00,4.95,u14793,United Kingdom,14.850000000000001,11,0,0,0,0,0,0,0,0,1
577338,21212,24,2011-11-18 14:52:00,0.55,u1765,United Kingdom,13.200000000000001,11,0,0,0,0,0,0,0,0,0
577341,85099B,10,2011-11-18 15:00:00,2.08,u16279,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
577365,85099B,10,2011-11-18 16:19:00,2.08,u17063,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
577365,22720,3,2011-11-18 16:19:00,4.95,u17063,United Kingdom,14.850000000000001,11,0,0,0,0,0,0,0,0,1
577400,85099B,10,2011-11-18 17:20:00,2.08,u16201,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
577400,84879,16,2011-11-18 17:20:00,1.69,u16201,United Kingdom,27.04,11,1,0,0,0,0,0,0,0,0
577400,20727,10,2011-11-18 17:20:00,1.65,u16201,United Kingdom,16.5,11,0,0,0,1,0,0,0,0,0
577400,20725,10,2011-11-18 17:20:00,1.65,u16201,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
577403,85099B,10,2011-11-20 10:15:00,2.08,u13988,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
577409,22197,12,2011-11-20 10:53:00,0.85,u16779,United Kingdom,10.2,11,0,0,0,0,0,0,1,0,0
577438,22720,1,2011-11-20 11:09:00,4.95,u18118,United Kingdom,4.95,11,0,0,0,0,0,0,0,0,1
577469,22197,1,2011-11-20 11:25:00,0.85,u15009,United Kingdom,0.85,11,0,0,0,0,0,0,1,0,0
577473,22197,6,2011-11-20 11:28:00,0.85,u15919,United Kingdom,5.1,11,0,0,0,0,0,0,1,0,0
577473,22720,1,2011-11-20 11:28:00,4.95,u15919,United Kingdom,4.95,11,0,0,0,0,0,0,0,0,1
577475,21212,24,2011-11-20 11:30:00,0.55,u15152,United Kingdom,13.200000000000001,11,0,0,0,0,0,0,0,0,0
577478,84879,8,2011-11-20 11:33:00,1.69,u15963,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
577482,20727,5,2011-11-20 11:43:00,1.65,u16762,United Kingdom,8.25,11,0,0,0,1,0,0,0,0,0
577482,84879,8,2011-11-20 11:43:00,1.69,u16762,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
577483,84879,4,2011-11-20 11:50:00,1.69,u14502,United Kingdom,6.76,11,1,0,0,0,0,0,0,0,0
577485,85123A,4,2011-11-20 11:56:00,2.95,u1636,United Kingdom,11.8,11,0,1,0,0,0,0,0,0,0
577485,22197,20,2011-11-20 11:56:00,0.85,u1636,United Kingdom,17.0,11,0,0,0,0,0,0,1,0,0
577488,84879,8,2011-11-20 12:00:00,1.69,u1309,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
577490,21212,3,2011-11-20 12:11:00,0.55,u16464,United Kingdom,1.6500000000000001,11,0,0,0,0,0,0,0,0,0
577491,22197,23,2011-11-20 12:12:00,0.85,u14595,United Kingdom,19.55,11,0,0,0,0,0,0,1,0,0
577493,21212,2,2011-11-20 12:13:00,0.55,u17323,United Kingdom,1.1,11,0,0,0,0,0,0,0,0,0
577493,20725,3,2011-11-20 12:13:00,1.65,u17323,United Kingdom,4.949999999999999,11,0,0,0,0,1,0,0,0,0
577492,20725,10,2011-11-20 12:13:00,1.65,u169,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
577497,85099B,2,2011-11-20 12:22:00,2.08,u17555,United Kingdom,4.16,11,0,0,1,0,0,0,0,0,0
577504,20727,6,2011-11-20 12:36:00,1.65,u14159,United Kingdom,9.899999999999999,11,0,0,0,1,0,0,0,0,0
577504,20725,6,2011-11-20 12:36:00,1.65,u14159,United Kingdom,9.899999999999999,11,0,0,0,0,1,0,0,0,0
577504,85099B,2,2011-11-20 12:36:00,2.08,u14159,United Kingdom,4.16,11,0,0,1,0,0,0,0,0,0
577504,22720,2,2011-11-20 12:36:00,4.95,u14159,United Kingdom,9.9,11,0,0,0,0,0,0,0,0,1
577504,21212,1,2011-11-20 12:36:00,0.55,u14159,United Kingdom,0.55,11,0,0,0,0,0,0,0,0,0
577504,21212,2,2011-11-20 12:36:00,0.55,u14159,United Kingdom,1.1,11,0,0,0,0,0,0,0,0,0
577504,85123A,6,2011-11-20 12:36:00,2.95,u14159,United Kingdom,17.700000000000003,11,0,1,0,0,0,0,0,0,0
577505,85123A,4,2011-11-20 12:37:00,2.95,u13118,United Kingdom,11.8,11,0,1,0,0,0,0,0,0,0
577505,20727,2,2011-11-20 12:37:00,1.65,u13118,United Kingdom,3.3,11,0,0,0,1,0,0,0,0,0
577508,85123A,2,2011-11-20 12:45:00,2.95,u18127,United Kingdom,5.9,11,0,1,0,0,0,0,0,0,0
577508,84879,6,2011-11-20 12:45:00,1.69,u18127,United Kingdom,10.14,11,1,0,0,0,0,0,0,0,0
577520,22197,6,2011-11-20 13:20:00,0.85,u14553,United Kingdom,5.1,11,0,0,0,0,0,0,1,0,0
577526,21212,24,2011-11-20 13:39:00,0.55,u16513,United Kingdom,13.200000000000001,11,0,0,0,0,0,0,0,0,0
577530,85123A,12,2011-11-20 13:48:00,2.95,u1495,United Kingdom,35.400000000000006,11,0,1,0,0,0,0,0,0,0
577535,20727,1,2011-11-20 14:07:00,1.65,u14071,United Kingdom,1.65,11,0,0,0,1,0,0,0,0,0
577535,22197,2,2011-11-20 14:07:00,0.85,u14071,United Kingdom,1.7,11,0,0,0,0,0,0,1,0,0
577538,85099B,10,2011-11-20 14:20:00,2.08,u1804,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
577540,22197,5,2011-11-20 14:28:00,0.85,u14984,United Kingdom,4.25,11,0,0,0,0,0,0,1,0,0
577541,20727,10,2011-11-20 14:31:00,1.65,u16899,United Kingdom,16.5,11,0,0,0,1,0,0,0,0,0
577541,20725,10,2011-11-20 14:31:00,1.65,u16899,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
577542,22197,3,2011-11-20 14:33:00,0.85,u13565,United Kingdom,2.55,11,0,0,0,0,0,0,1,0,0
577543,84879,8,2011-11-20 14:40:00,1.69,u17636,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
577549,20727,1,2011-11-20 15:00:00,1.65,u17841,United Kingdom,1.65,11,0,0,0,1,0,0,0,0,0
577550,20725,10,2011-11-20 15:05:00,1.65,u17738,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
577550,22720,3,2011-11-20 15:05:00,4.95,u17738,United Kingdom,14.850000000000001,11,0,0,0,0,0,0,0,0,1
577550,85099B,10,2011-11-20 15:05:00,2.08,u17738,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
577552,85099B,10,2011-11-20 15:27:00,2.08,u14282,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
577554,47566,2,2011-11-20 15:35:00,4.95,u15533,United Kingdom,9.9,11,0,0,0,0,0,1,0,0,0
577557,84879,3,2011-11-20 15:36:00,1.69,u15426,United Kingdom,5.07,11,1,0,0,0,0,0,0,0,0
577557,22197,20,2011-11-20 15:36:00,0.85,u15426,United Kingdom,17.0,11,0,0,0,0,0,0,1,0,0
577557,21212,1,2011-11-20 15:36:00,0.55,u15426,United Kingdom,0.55,11,0,0,0,0,0,0,0,0,0
577572,85099B,4,2011-11-20 15:48:00,2.08,u17384,United Kingdom,8.32,11,0,0,1,0,0,0,0,0,0
577595,85123A,2,2011-11-20 16:12:00,2.95,u16399,United Kingdom,5.9,11,0,1,0,0,0,0,0,0,0
577597,85123A,12,2011-11-21 08:19:00,2.95,u16366,United Kingdom,35.400000000000006,11,0,1,0,0,0,0,0,0,0
577601,85099B,10,2011-11-21 08:31:00,2.08,u17675,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
577633,84879,16,2011-11-21 10:35:00,1.69,u14194,United Kingdom,27.04,11,1,0,0,0,0,0,0,0,0
577689,47566,4,2011-11-21 11:29:00,4.95,u17664,United Kingdom,19.8,11,0,0,0,0,0,1,0,0,0
577691,20725,2,2011-11-21 11:34:00,1.65,u14587,United Kingdom,3.3,11,0,0,0,0,1,0,0,0,0
577691,85123A,2,2011-11-21 11:34:00,2.95,u14587,United Kingdom,5.9,11,0,1,0,0,0,0,0,0,0
577690,85123A,2,2011-11-21 11:34:00,2.95,u12856,United Kingdom,5.9,11,0,1,0,0,0,0,0,0,0
577695,85123A,12,2011-11-21 11:55:00,2.95,u15645,United Kingdom,35.400000000000006,11,0,1,0,0,0,0,0,0,0
577696,22197,7,2011-11-21 11:57:00,0.85,u16406,United Kingdom,5.95,11,0,0,0,0,0,0,1,0,0
577696,85123A,1,2011-11-21 11:57:00,2.95,u16406,United Kingdom,2.95,11,0,1,0,0,0,0,0,0,0
577697,84879,8,2011-11-21 12:02:00,1.69,u15804,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
577700,22197,5,2011-11-21 12:06:00,0.85,u14449,United Kingdom,4.25,11,0,0,0,0,0,0,1,0,0
577700,84879,3,2011-11-21 12:06:00,1.69,u14449,United Kingdom,5.07,11,1,0,0,0,0,0,0,0,0
577723,84879,8,2011-11-21 12:36:00,1.69,u16713,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
577723,20727,2,2011-11-21 12:36:00,1.65,u16713,United Kingdom,3.3,11,0,0,0,1,0,0,0,0,0
577723,21212,2,2011-11-21 12:36:00,0.55,u16713,United Kingdom,1.1,11,0,0,0,0,0,0,0,0,0
577726,22197,12,2011-11-21 12:40:00,0.85,u15676,United Kingdom,10.2,11,0,0,0,0,0,0,1,0,0
577728,85099B,3,2011-11-21 12:52:00,2.08,u17811,United Kingdom,6.24,11,0,0,1,0,0,0,0,0,0
577728,20725,2,2011-11-21 12:52:00,1.65,u17811,United Kingdom,3.3,11,0,0,0,0,1,0,0,0,0
577728,85099B,2,2011-11-21 12:52:00,2.08,u17811,United Kingdom,4.16,11,0,0,1,0,0,0,0,0,0
577729,21212,24,2011-11-21 12:53:00,0.55,u15179,United Kingdom,13.200000000000001,11,0,0,0,0,0,0,0,0,0
577729,85099B,10,2011-11-21 12:53:00,2.08,u15179,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
577730,20727,2,2011-11-21 12:59:00,1.65,u17253,United Kingdom,3.3,11,0,0,0,1,0,0,0,0,0
577742,85123A,2,2011-11-21 13:41:00,2.95,u13755,United Kingdom,5.9,11,0,1,0,0,0,0,0,0,0
577742,85123A,1,2011-11-21 13:41:00,2.95,u13755,United Kingdom,2.95,11,0,1,0,0,0,0,0,0,0
577744,20725,10,2011-11-21 13:58:00,1.65,u18229,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
577749,20725,10,2011-11-21 14:26:00,1.65,u16242,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
577749,20727,20,2011-11-21 14:26:00,1.65,u16242,United Kingdom,33.0,11,0,0,0,1,0,0,0,0,0
577749,85099B,10,2011-11-21 14:26:00,2.08,u16242,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
577751,84879,8,2011-11-21 14:34:00,1.69,u12904,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
577782,85123A,1,2011-11-21 16:17:00,2.95,u16549,United Kingdom,2.95,11,0,1,0,0,0,0,0,0,0
577782,20727,1,2011-11-21 16:17:00,1.65,u16549,United Kingdom,1.65,11,0,0,0,1,0,0,0,0,0
577782,22197,2,2011-11-21 16:17:00,0.85,u16549,United Kingdom,1.7,11,0,0,0,0,0,0,1,0,0
577784,21212,24,2011-11-21 16:24:00,0.55,u13862,United Kingdom,13.200000000000001,11,0,0,0,0,0,0,0,0,0
577791,22720,3,2011-11-21 16:36:00,4.95,u171,United Kingdom,14.850000000000001,11,0,0,0,0,0,0,0,0,1
577795,20727,1,2011-11-21 16:50:00,1.65,u13246,United Kingdom,1.65,11,0,0,0,1,0,0,0,0,0
577800,85099B,10,2011-11-21 17:00:00,2.08,u15484,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
577800,20727,10,2011-11-21 17:00:00,1.65,u15484,United Kingdom,16.5,11,0,0,0,1,0,0,0,0,0
577800,20725,10,2011-11-21 17:00:00,1.65,u15484,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
577824,84879,16,2011-11-22 09:42:00,1.69,u15845,United Kingdom,27.04,11,1,0,0,0,0,0,0,0,0
577827,85123A,12,2011-11-22 09:53:00,2.95,u16782,United Kingdom,35.400000000000006,11,0,1,0,0,0,0,0,0,0
577831,20727,10,2011-11-22 10:17:00,1.65,u16748,United Kingdom,16.5,11,0,0,0,1,0,0,0,0,0
577831,20725,10,2011-11-22 10:17:00,1.65,u16748,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
577831,85099B,10,2011-11-22 10:17:00,2.08,u16748,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
577851,84879,8,2011-11-22 11:04:00,1.69,u13267,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
577853,85123A,5,2011-11-22 11:13:00,2.95,u13681,United Kingdom,14.75,11,0,1,0,0,0,0,0,0,0
577859,84879,6,2011-11-22 11:24:00,1.69,u14534,United Kingdom,10.14,11,1,0,0,0,0,0,0,0,0
577861,84879,8,2011-11-22 11:28:00,1.69,u13924,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
577869,22197,9,2011-11-22 11:34:00,0.85,u13268,United Kingdom,7.6499999999999995,11,0,0,0,0,0,0,1,0,0
577938,22197,2,2011-11-22 12:07:00,0.85,u15525,United Kingdom,1.7,11,0,0,0,0,0,0,1,0,0
578008,21212,1,2011-11-22 12:47:00,0.55,u14657,United Kingdom,0.55,11,0,0,0,0,0,0,0,0,0
578017,20727,2,2011-11-22 13:07:00,1.65,u13569,United Kingdom,3.3,11,0,0,0,1,0,0,0,0,0
578017,85123A,3,2011-11-22 13:07:00,2.95,u13569,United Kingdom,8.850000000000001,11,0,1,0,0,0,0,0,0,0
578017,22197,6,2011-11-22 13:07:00,0.85,u13569,United Kingdom,5.1,11,0,0,0,0,0,0,1,0,0
578017,22197,2,2011-11-22 13:07:00,0.85,u13569,United Kingdom,1.7,11,0,0,0,0,0,0,1,0,0
578020,22197,4,2011-11-22 13:20:00,0.85,u16979,United Kingdom,3.4,11,0,0,0,0,0,0,1,0,0
578026,85099B,10,2011-11-22 13:29:00,2.08,u17659,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
578028,20727,1,2011-11-22 13:30:00,1.65,u17371,United Kingdom,1.65,11,0,0,0,1,0,0,0,0,0
578031,85123A,6,2011-11-22 13:41:00,2.95,u15796,United Kingdom,17.700000000000003,11,0,1,0,0,0,0,0,0,0
578041,85123A,10,2011-11-22 14:23:00,2.95,u17338,United Kingdom,29.5,11,0,1,0,0,0,0,0,0,0
578057,22197,4,2011-11-22 15:05:00,0.85,u1292,United Kingdom,3.4,11,0,0,0,0,0,0,1,0,0
578068,84879,6,2011-11-22 15:45:00,1.69,u14505,United Kingdom,10.14,11,1,0,0,0,0,0,0,0,0
578068,85123A,2,2011-11-22 15:45:00,2.95,u14505,United Kingdom,5.9,11,0,1,0,0,0,0,0,0,0
578069,22197,24,2011-11-22 15:49:00,0.85,u14329,United Kingdom,20.4,11,0,0,0,0,0,0,1,0,0
578069,20727,10,2011-11-22 15:49:00,1.65,u14329,United Kingdom,16.5,11,0,0,0,1,0,0,0,0,0
578074,85123A,2,2011-11-22 16:06:00,2.95,u1759,United Kingdom,5.9,11,0,1,0,0,0,0,0,0,0
578074,84879,8,2011-11-22 16:06:00,1.69,u1759,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
578085,84879,16,2011-11-22 16:39:00,1.69,u13319,United Kingdom,27.04,11,1,0,0,0,0,0,0,0,0
578086,21212,24,2011-11-22 16:43:00,0.55,u17519,United Kingdom,13.200000000000001,11,0,0,0,0,0,0,0,0,0
578087,85123A,10,2011-11-22 16:44:00,2.95,u15965,United Kingdom,29.5,11,0,1,0,0,0,0,0,0,0
578088,85123A,2,2011-11-22 16:47:00,2.95,u16376,United Kingdom,5.9,11,0,1,0,0,0,0,0,0,0
578088,21212,1,2011-11-22 16:47:00,0.55,u16376,United Kingdom,0.55,11,0,0,0,0,0,0,0,0,0
578088,21212,4,2011-11-22 16:47:00,0.55,u16376,United Kingdom,2.2,11,0,0,0,0,0,0,0,0,0
578092,20727,10,2011-11-22 17:19:00,1.65,u16811,United Kingdom,16.5,11,0,0,0,1,0,0,0,0,0
578094,84879,8,2011-11-22 17:23:00,1.69,u16261,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
578100,21212,24,2011-11-23 08:17:00,0.55,u15814,United Kingdom,13.200000000000001,11,0,0,0,0,0,0,0,0,0
578102,20727,10,2011-11-23 08:39:00,1.65,u13089,United Kingdom,16.5,11,0,0,0,1,0,0,0,0,0
578109,22720,3,2011-11-23 09:22:00,4.95,u1402,United Kingdom,14.850000000000001,11,0,0,0,0,0,0,0,0,1
578111,21212,24,2011-11-23 09:28:00,0.55,u1479,United Kingdom,13.200000000000001,11,0,0,0,0,0,0,0,0,0
578118,84879,16,2011-11-23 10:08:00,1.69,u12955,United Kingdom,27.04,11,1,0,0,0,0,0,0,0,0
578120,84879,8,2011-11-23 10:21:00,1.69,u14493,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
578121,85099B,10,2011-11-23 10:23:00,2.08,u14547,United Kingdom,20.8,11,0,0,1,0,0,0,0,0,0
578147,22197,4,2011-11-23 11:09:00,0.85,u12748,United Kingdom,3.4,11,0,0,0,0,0,0,1,0,0
578151,22720,3,2011-11-23 11:18:00,4.95,u1602,United Kingdom,14.850000000000001,11,0,0,0,0,0,0,0,0,1
578153,22197,6,2011-11-23 11:22:00,0.85,u12748,United Kingdom,5.1,11,0,0,0,0,0,0,1,0,0
578171,20727,10,2011-11-23 11:36:00,1.65,u17685,United Kingdom,16.5,11,0,0,0,1,0,0,0,0,0
578187,85123A,6,2011-11-23 11:40:00,2.95,u14336,United Kingdom,17.700000000000003,11,0,1,0,0,0,0,0,0,0
578211,85123A,1,2011-11-23 11:47:00,2.95,u12748,United Kingdom,2.95,11,0,1,0,0,0,0,0,0,0
578211,22197,6,2011-11-23 11:47:00,0.85,u12748,United Kingdom,5.1,11,0,0,0,0,0,0,1,0,0
578225,84879,8,2011-11-23 11:51:00,1.69,u177,United Kingdom,13.52,11,1,0,0,0,0,0,0,0,0
578233,20725,10,2011-11-23 12:20:00,1.65,u14049,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
578233,20727,10,2011-11-23 12:20:00,1.65,u14049,United Kingdom,16.5,11,0,0,0,1,0,0,0,0,0
578243,20725,10,2011-11-23 12:33:00,1.65,u13448,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
578244,20725,10,2011-11-23 12:36:00,1.65,u15727,United Kingdom,16.5,11,0,0,0,0,1,0,0,0,0
578244,22197,25,2011-11-23 12:36:00,0.85,u15727,United Kingdom,21.25,11,0,0,0,0,0,0,1,0,0
578251,22197,4,2011-11-23 12:45:00,0.85,u15993,United Kingdom,3.4,11,0,0,0,0,0,0,1,0,0
578253,21212,24,2011-11-23 12:51:00,0.55,u14744,United Kingdom,13.200000000000001,11,0,0,0,0,0,0,0,0,0
578255,85123A,1,2011-11-23 12:58:00,2.95,u14675,United Kingdom,2.95,11,0,1,0,0,0,0,0,0,0
578255,47566,1,2011-11-23 12:58:00,4.95,u14675,United Kingdom,4.95,11,0,0,0,0,0,1,0,0,0
578255,22197,9,2011-11-23 12:58:00,0.85,u14675,United Kingdom,7.6499999999999995,11,0,0,0,0,0,0,1,0,0
578258,22720,1,2011-11-23 13:01:00,4.95,u13263,United Kingdom,4.95,11,0,0,0,0,0,0,0,0,1
578258,85123A,2,2011-11-23 13:01:00,2.95,u13263,United Kingdom,5.9,11,0,1,0,0,0,0,0,0,0
578260,85123A,6,2011-11-23 13:15:00,2.95,u17469,United Kingdom,17.700000000000003,11,0,1,0,0,0,0,0,0,0
578262,20725,2,2011-11-23 13:27:00,1.65,u18283,United Kingdom,3.3,11,0,0,0,0,1,0,0,0,0
