Invoice,StockCode,Quantity,InvoiceDate,Price,CustomerID,Country,TotalAmount
577535,20727,1,2011-11-20 14:07:00,1.65,u14071,United Kingdom,1.65
577535,22197,2,2011-11-20 14:07:00,0.85,u14071,United Kingdom,1.7
577537,84879,24,2011-11-20 14:17:00,1.69,u1486,United Kingdom,40.56
577538,85099B,10,2011-11-20 14:20:00,2.08,u1804,United Kingdom,20.8
577540,22197,5,2011-11-20 14:28:00,0.85,u14984,United Kingdom,4.25
577541,22197,48,2011-11-20 14:31:00,0.85,u16899,United Kingdom,40.8
577541,20727,10,2011-11-20 14:31:00,1.65,u16899,United Kingdom,16.5
577541,20725,10,2011-11-20 14:31:00,1.65,u16899,United Kingdom,16.5
577542,22197,3,2011-11-20 14:33:00,0.85,u13565,United Kingdom,2.55
577543,84879,8,2011-11-20 14:40:00,1.69,u17636,United Kingdom,13.52
577549,20727,1,2011-11-20 15:00:00,1.65,u17841,United Kingdom,1.65
577550,20725,10,2011-11-20 15:05:00,1.65,u17738,United Kingdom,16.5
577550,22720,3,2011-11-20 15:05:00,4.95,u17738,United Kingdom,14.850000000000001
577550,85099B,10,2011-11-20 15:05:00,2.08,u17738,United Kingdom,20.8
577552,85099B,10,2011-11-20 15:27:00,2.08,u14282,United Kingdom,20.8
577554,47566,2,2011-11-20 15:35:00,4.95,u15533,United Kingdom,9.9
577557,84879,3,2011-11-20 15:36:00,1.69,u15426,United Kingdom,5.07
577557,22197,20,2011-11-20 15:36:00,0.85,u15426,United Kingdom,17.0
577557,21212,1,2011-11-20 15:36:00,0.55,u15426,United Kingdom,0.55
577572,85099B,4,2011-11-20 15:48:00,2.08,u17384,United Kingdom,8.32
577595,85123A,2,2011-11-20 16:12:00,2.95,u16399,United Kingdom,5.9
577597,85123A,12,2011-11-21 08:19:00,2.95,u16366,United Kingdom,35.400000000000006
577597,22423,2,2011-11-21 08:19:00,12.75,u16366,United Kingdom,25.5
577598,22423,4,2011-11-21 08:19:00,12.75,u1343,United Kingdom,51.0
577601,85099B,10,2011-11-21 08:31:00,2.08,u17675,United Kingdom,20.8
577610,22423,4,2011-11-21 09:55:00,12.75,u15373,United Kingdom,51.0
577617,84879,24,2011-11-21 10:23:00,1.69,u14883,United Kingdom,40.56
577633,22423,2,2011-11-21 10:35:00,12.75,u14194,United Kingdom,25.5
577633,84879,16,2011-11-21 10:35:00,1.69,u14194,United Kingdom,27.04
577689,47566,4,2011-11-21 11:29:00,4.95,u17664,United Kingdom,19.8
577691,20725,2,2011-11-21 11:34:00,1.65,u14587,United Kingdom,3.3
577691,85123A,2,2011-11-21 11:34:00,2.95,u14587,United Kingdom,5.9
577690,85123A,2,2011-11-21 11:34:00,2.95,u12856,United Kingdom,5.9
577695,85123A,12,2011-11-21 11:55:00,2.95,u15645,United Kingdom,35.400000000000006
577696,22197,7,2011-11-21 11:57:00,0.85,u16406,United Kingdom,5.95
577696,85123A,1,2011-11-21 11:57:00,2.95,u16406,United Kingdom,2.95
577697,84879,8,2011-11-21 12:02:00,1.69,u15804,United Kingdom,13.52
577698,22197,100,2011-11-21 12:05:00,0.72,u14963,United Kingdom,72.0
577700,22197,5,2011-11-21 12:06:00,0.85,u14449,United Kingdom,4.25
577700,84879,3,2011-11-21 12:06:00,1.69,u14449,United Kingdom,5.07
577700,84879,3,2011-11-21 12:06:00,1.69,u14449,United Kingdom,5.07
577718,22423,32,2011-11-21 12:19:00,10.95,u16013,United Kingdom,350.4
577723,84879,8,2011-11-21 12:36:00,1.69,u16713,United Kingdom,13.52
577723,20727,2,2011-11-21 12:36:00,1.65,u16713,United Kingdom,3.3
577723,21212,2,2011-11-21 12:36:00,0.55,u16713,United Kingdom,1.1
577726,22197,12,2011-11-21 12:40:00,0.85,u15676,United Kingdom,10.2
577728,85099B,3,2011-11-21 12:52:00,2.08,u17811,United Kingdom,6.24
577728,20725,2,2011-11-21 12:52:00,1.65,u17811,United Kingdom,3.3
577728,22197,100,2011-11-21 12:52:00,0.72,u17811,United Kingdom,72.0
577728,85099B,2,2011-11-21 12:52:00,2.08,u17811,United Kingdom,4.16
577729,21212,24,2011-11-21 12:53:00,0.55,u15179,United Kingdom,13.200000000000001
577729,85099B,10,2011-11-21 12:53:00,2.08,u15179,United Kingdom,20.8
577730,20727,2,2011-11-21 12:59:00,1.65,u17253,United Kingdom,3.3
577732,84879,96,2011-11-21 13:09:00,1.69,u15093,United Kingdom,162.24
577735,85099B,100,2011-11-21 13:14:00,1.79,u14482,United Kingdom,179.0
577735,22197,100,2011-11-21 13:14:00,0.72,u14482,United Kingdom,72.0
577742,85123A,2,2011-11-21 13:41:00,2.95,u13755,United Kingdom,5.9
577742,85123A,1,2011-11-21 13:41:00,2.95,u13755,United Kingdom,2.95
577744,20725,10,2011-11-21 13:58:00,1.65,u18229,United Kingdom,16.5
577748,47566,16,2011-11-21 14:24:00,4.95,u15159,United Kingdom,79.2
577749,20725,10,2011-11-21 14:26:00,1.65,u16242,United Kingdom,16.5
577749,20727,20,2011-11-21 14:26:00,1.65,u16242,United Kingdom,33.0
577749,85099B,10,2011-11-21 14:26:00,2.08,u16242,United Kingdom,20.8
577751,84879,8,2011-11-21 14:34:00,1.69,u12904,United Kingdom,13.52
577751,84879,8,2011-11-21 14:34:00,1.69,u12904,United Kingdom,13.52
577754,47566,150,2011-11-21 14:47:00,4.15,u18139,United Kingdom,622.5
577768,84879,16,2011-11-21 15:18:00,3.12,,United Kingdom,49.92
577768,85099B,2,2011-11-21 15:18:00,4.13,,United Kingdom,8.26
577768,85123A,3,2011-11-21 15:18:00,5.79,,United Kingdom,17.37
577768,20725,3,2011-11-21 15:18:00,4.13,,United Kingdom,12.39
577768,20727,2,2011-11-21 15:18:00,4.13,,United Kingdom,8.26
577768,21212,2,2011-11-21 15:18:00,1.25,,United Kingdom,2.5
577768,22197,23,2011-11-21 15:18:00,1.63,,United Kingdom,37.489999999999995
577782,85123A,1,2011-11-21 16:17:00,2.95,u16549,United Kingdom,2.95
577782,20727,1,2011-11-21 16:17:00,1.65,u16549,United Kingdom,1.65
577782,22197,2,2011-11-21 16:17:00,0.85,u16549,United Kingdom,1.7
577783,47566,150,2011-11-21 16:20:00,4.15,u18139,United Kingdom,622.5
577784,21212,24,2011-11-21 16:24:00,0.55,u13862,United Kingdom,13.200000000000001
577791,22720,3,2011-11-21 16:36:00,4.95,u171,United Kingdom,14.850000000000001
577795,20727,1,2011-11-21 16:50:00,1.65,u13246,United Kingdom,1.65
577800,85099B,10,2011-11-21 17:00:00,2.08,u15484,United Kingdom,20.8
577800,20727,10,2011-11-21 17:00:00,1.65,u15484,United Kingdom,16.5
577800,20725,10,2011-11-21 17:00:00,1.65,u15484,United Kingdom,16.5
577810,22197,1000,2011-11-22 08:44:00,0.72,u17949,United Kingdom,720.0
577813,84879,24,2011-11-22 09:06:00,1.69,u14297,United Kingdom,40.56
577825,22423,1,2011-11-22 09:42:00,12.75,u17453,United Kingdom,12.75
577824,84879,16,2011-11-22 09:42:00,1.69,u15845,United Kingdom,27.04
577827,85123A,12,2011-11-22 09:53:00,2.95,u16782,United Kingdom,35.400000000000006
577831,20727,10,2011-11-22 10:17:00,1.65,u16748,United Kingdom,16.5
577831,20725,10,2011-11-22 10:17:00,1.65,u16748,United Kingdom,16.5
577831,85099B,10,2011-11-22 10:17:00,2.08,u16748,United Kingdom,20.8
577844,22197,88,2011-11-22 10:41:00,2.46,,United Kingdom,216.48
577844,22423,13,2011-11-22 10:41:00,24.96,,United Kingdom,324.48
577844,47566,13,2011-11-22 10:41:00,10.79,,United Kingdom,140.26999999999998
577844,20725,26,2011-11-22 10:41:00,4.96,,United Kingdom,128.96
577844,20727,7,2011-11-22 10:41:00,4.96,,United Kingdom,34.72
577844,21212,34,2011-11-22 10:41:00,2.08,,United Kingdom,70.72
577844,21212,1,2011-11-22 10:41:00,5.0,,United Kingdom,5.0
577851,84879,8,2011-11-22 11:04:00,1.69,u13267,United Kingdom,13.52
577853,85123A,5,2011-11-22 11:13:00,2.95,u13681,United Kingdom,14.75
577859,84879,6,2011-11-22 11:24:00,1.69,u14534,United Kingdom,10.14
577861,84879,8,2011-11-22 11:28:00,1.69,u13924,United Kingdom,13.52
577869,22197,9,2011-11-22 11:34:00,0.85,u13268,United Kingdom,7.6499999999999995
577938,22197,2,2011-11-22 12:07:00,0.85,u15525,United Kingdom,1.7
577973,85123A,32,2011-11-22 12:13:00,2.55,u13798,United Kingdom,81.6
578005,84879,32,2011-11-22 12:39:00,1.69,u16985,United Kingdom,54.08
578008,21212,1,2011-11-22 12:47:00,0.55,u14657,United Kingdom,0.55
578010,85099B,100,2011-11-22 12:50:00,2.04,u15971,United Kingdom,204.0
578017,20727,2,2011-11-22 13:07:00,1.65,u13569,United Kingdom,3.3
578017,85123A,3,2011-11-22 13:07:00,2.95,u13569,United Kingdom,8.850000000000001
578017,22197,6,2011-11-22 13:07:00,0.85,u13569,United Kingdom,5.1
578017,22197,2,2011-11-22 13:07:00,0.85,u13569,United Kingdom,1.7
578020,22423,2,2011-11-22 13:20:00,12.75,u16979,United Kingdom,25.5
578020,22197,4,2011-11-22 13:20:00,0.85,u16979,United Kingdom,3.4
578022,22423,1,2011-11-22 13:25:00,12.75,u17371,United Kingdom,12.75
578026,85099B,10,2011-11-22 13:29:00,2.08,u17659,United Kingdom,20.8
578028,20727,1,2011-11-22 13:30:00,1.65,u17371,United Kingdom,1.65
578031,22423,2,2011-11-22 13:41:00,12.75,u15796,United Kingdom,25.5
578031,85123A,6,2011-11-22 13:41:00,2.95,u15796,United Kingdom,17.700000000000003
578041,22423,3,2011-11-22 14:23:00,12.75,u17338,United Kingdom,38.25
578041,85123A,10,2011-11-22 14:23:00,2.95,u17338,United Kingdom,29.5
578057,22197,4,2011-11-22 15:05:00,0.85,u1292,United Kingdom,3.4
578065,21212,8,2011-11-22 15:41:00,0.55,,United Kingdom,4.4
578065,22197,11,2011-11-22 15:41:00,1.63,,United Kingdom,17.93
578065,22423,2,2011-11-22 15:41:00,24.96,,United Kingdom,49.92
578065,22720,2,2011-11-22 15:41:00,10.79,,United Kingdom,21.58
578065,85123A,2,2011-11-22 15:41:00,5.79,,United Kingdom,11.58
578067,21212,2,2011-11-22 15:43:00,1.25,,United Kingdom,2.5
578067,22197,12,2011-11-22 15:43:00,1.63,,United Kingdom,19.56
578067,22423,3,2011-11-22 15:43:00,24.96,,United Kingdom,74.88
578067,22720,5,2011-11-22 15:43:00,10.79,,United Kingdom,53.949999999999996
578067,85099B,2,2011-11-22 15:43:00,4.13,,United Kingdom,8.26
578067,85123A,1,2011-11-22 15:43:00,5.79,,United Kingdom,5.79
578067,20725,1,2011-11-22 15:43:00,4.13,,United Kingdom,4.13
578067,20727,1,2011-11-22 15:43:00,4.13,,United Kingdom,4.13
578068,84879,6,2011-11-22 15:45:00,1.69,u14505,United Kingdom,10.14
578068,85123A,2,2011-11-22 15:45:00,2.95,u14505,United Kingdom,5.9
578069,22197,24,2011-11-22 15:49:00,0.85,u14329,United Kingdom,20.4
578069,20727,10,2011-11-22 15:49:00,1.65,u14329,United Kingdom,16.5
578074,22423,2,2011-11-22 16:06:00,12.75,u1759,United Kingdom,25.5
578074,85123A,2,2011-11-22 16:06:00,2.95,u1759,United Kingdom,5.9
578074,84879,8,2011-11-22 16:06:00,1.69,u1759,United Kingdom,13.52
578085,84879,16,2011-11-22 16:39:00,1.69,u13319,United Kingdom,27.04
578086,21212,24,2011-11-22 16:43:00,0.55,u17519,United Kingdom,13.200000000000001
578087,85123A,10,2011-11-22 16:44:00,2.95,u15965,United Kingdom,29.5
578088,85123A,2,2011-11-22 16:47:00,2.95,u16376,United Kingdom,5.9
578088,21212,1,2011-11-22 16:47:00,0.55,u16376,United Kingdom,0.55
578088,21212,4,2011-11-22 16:47:00,0.55,u16376,United Kingdom,2.2
578092,20727,10,2011-11-22 17:19:00,1.65,u16811,United Kingdom,16.5
578094,84879,8,2011-11-22 17:23:00,1.69,u16261,United Kingdom,13.52
578100,21212,24,2011-11-23 08:17:00,0.55,u15814,United Kingdom,13.200000000000001
578102,20727,10,2011-11-23 08:39:00,1.65,u13089,United Kingdom,16.5
578104,22423,2,2011-11-23 08:43:00,12.75,u13969,United Kingdom,25.5
578109,22720,3,2011-11-23 09:22:00,4.95,u1402,United Kingdom,14.850000000000001
578111,21212,24,2011-11-23 09:28:00,0.55,u1479,United Kingdom,13.200000000000001
578116,22197,200,2011-11-23 09:51:00,0.72,u13078,United Kingdom,144.0
578118,84879,16,2011-11-23 10:08:00,1.69,u12955,United Kingdom,27.04
578120,84879,8,2011-11-23 10:21:00,1.69,u14493,United Kingdom,13.52
578121,85099B,10,2011-11-23 10:23:00,2.08,u14547,United Kingdom,20.8
578121,22423,4,2011-11-23 10:23:00,12.75,u14547,United Kingdom,51.0
578125,85099B,100,2011-11-23 10:31:00,1.79,u17511,United Kingdom,179.0
578147,22197,4,2011-11-23 11:09:00,0.85,u12748,United Kingdom,3.4
578149,22720,7,2011-11-23 11:11:00,10.79,,United Kingdom,75.53
578149,85099B,14,2011-11-23 11:11:00,4.13,,United Kingdom,57.82
578151,22720,3,2011-11-23 11:18:00,4.95,u1602,United Kingdom,14.850000000000001
578153,22197,6,2011-11-23 11:22:00,0.85,u12748,United Kingdom,5.1
578171,20727,10,2011-11-23 11:36:00,1.65,u17685,United Kingdom,16.5
578187,85123A,6,2011-11-23 11:40:00,2.95,u14336,United Kingdom,17.700000000000003
578211,85123A,1,2011-11-23 11:47:00,2.95,u12748,United Kingdom,2.95
578211,22197,6,2011-11-23 11:47:00,0.85,u12748,United Kingdom,5.1
578225,84879,8,2011-11-23 11:51:00,1.69,u177,United Kingdom,13.52
578233,20725,10,2011-11-23 12:20:00,1.65,u14049,United Kingdom,16.5
578233,20727,10,2011-11-23 12:20:00,1.65,u14049,United Kingdom,16.5
578234,22423,3,2011-11-23 12:22:00,12.75,u1365,United Kingdom,38.25
578243,20725,10,2011-11-23 12:33:00,1.65,u13448,United Kingdom,16.5
578244,20725,10,2011-11-23 12:36:00,1.65,u15727,United Kingdom,16.5
578244,22197,25,2011-11-23 12:36:00,0.85,u15727,United Kingdom,21.25
578251,22197,4,2011-11-23 12:45:00,0.85,u15993,United Kingdom,3.4
578253,21212,24,2011-11-23 12:51:00,0.55,u14744,United Kingdom,13.200000000000001
578255,85123A,1,2011-11-23 12:58:00,2.95,u14675,United Kingdom,2.95
578255,47566,1,2011-11-23 12:58:00,4.95,u14675,United Kingdom,4.95
578255,85123A,1,2011-11-23 12:58:00,2.95,u14675,United Kingdom,2.95
578255,22197,9,2011-11-23 12:58:00,0.85,u14675,United Kingdom,7.6499999999999995
578258,22720,1,2011-11-23 13:01:00,4.95,u13263,United Kingdom,4.95
578258,85123A,2,2011-11-23 13:01:00,2.95,u13263,United Kingdom,5.9
578260,85123A,6,2011-11-23 13:15:00,2.95,u17469,United Kingdom,17.700000000000003
578262,20725,2,2011-11-23 13:27:00,1.65,u18283,United Kingdom,3.3
578262,20727,2,2011-11-23 13:27:00,1.65,u18283,United Kingdom,3.3
578262,85099B,2,2011-11-23 13:27:00,2.08,u18283,United Kingdom,4.16
578262,21212,1,2011-11-23 13:27:00,0.55,u18283,United Kingdom,0.55
578262,21212,2,2011-11-23 13:27:00,0.55,u18283,United Kingdom,1.1
578262,21212,1,2011-11-23 13:27:00,0.55,u18283,United Kingdom,0.55
578270,22197,13,2011-11-23 13:39:00,1.63,u14096,United Kingdom,21.189999999999998
578270,20725,5,2011-11-23 13:39:00,4.13,u14096,United Kingdom,20.65
578270,22423,1,2011-11-23 13:39:00,24.96,u14096,United Kingdom,24.96
578270,22720,3,2011-11-23 13:39:00,10.79,u14096,United Kingdom,32.37
578270,47566,6,2011-11-23 13:39:00,10.79,u14096,United Kingdom,64.74
578270,85123A,1,2011-11-23 13:39:00,5.79,u14096,United Kingdom,5.79
578270,21212,6,2011-11-23 13:39:00,1.25,u14096,United Kingdom,7.5
578271,84879,8,2011-11-23 13:40:00,1.69,u13899,United Kingdom,13.52
578275,20727,1,2011-11-23 13:46:00,1.65,u15916,United Kingdom,1.65
578275,20727,2,2011-11-23 13:46:00,1.65,u15916,United Kingdom,3.3
578278,22197,10,2011-11-23 13:51:00,0.85,u12748,United Kingdom,8.5
578289,22423,1,2011-11-23 14:07:00,12.75,u17841,United Kingdom,12.75
578292,22423,2,2011-11-23 14:35:00,12.75,u13174,United Kingdom,25.5
578293,85099B,10,2011-11-23 14:36:00,2.08,u1564,United Kingdom,20.8
578293,22423,16,2011-11-23 14:36:00,10.95,u1564,United Kingdom,175.2
578296,47566,12,2011-11-23 14:51:00,4.95,u16653,United Kingdom,59.400000000000006
578302,85123A,6,2011-11-23 15:23:00,2.95,u16057,United Kingdom,17.700000000000003
578302,85099B,10,2011-11-23 15:23:00,2.08,u16057,United Kingdom,20.8
578303,47566,8,2011-11-23 15:39:00,4.95,u14733,United Kingdom,39.6
578303,22720,3,2011-11-23 15:39:00,4.95,u14733,United Kingdom,14.850000000000001
578304,85123A,64,2011-11-23 15:41:00,2.55,u13831,United Kingdom,163.2
578305,22423,17,2011-11-23 15:44:00,10.95,u14088,United Kingdom,186.14999999999998
578306,47566,4,2011-11-23 15:46:00,4.95,u1741,United Kingdom,19.8
578306,22197,100,2011-11-23 15:46:00,0.72,u1741,United Kingdom,72.0
578310,22423,1,2011-11-23 16:22:00,12.75,u17434,United Kingdom,12.75
578313,22197,20,2011-11-23 16:24:00,0.85,u17757,United Kingdom,17.0
578317,22720,6,2011-11-23 16:47:00,4.95,u15398,United Kingdom,29.700000000000003
578317,84879,16,2011-11-23 16:47:00,1.69,u15398,United Kingdom,27.04
578319,84879,24,2011-11-23 16:48:00,1.69,u15393,United Kingdom,40.56
578323,47566,1,2011-11-23 17:19:00,4.95,u15743,United Kingdom,4.95
578344,20727,2,2011-11-24 09:21:00,4.13,,United Kingdom,8.26
578344,22197,19,2011-11-24 09:21:00,1.63,,United Kingdom,30.97
578344,22423,2,2011-11-24 09:21:00,24.96,,United Kingdom,49.92
578344,22720,1,2011-11-24 09:21:00,10.79,,United Kingdom,10.79
578344,47566,1,2011-11-24 09:21:00,10.79,,United Kingdom,10.79
578344,85099B,3,2011-11-24 09:21:00,4.13,,United Kingdom,12.39
578344,85123A,2,2011-11-24 09:21:00,5.79,,United Kingdom,11.58
578347,20725,2,2011-11-24 09:26:00,4.13,,United Kingdom,8.26
578347,22197,9,2011-11-24 09:26:00,1.63,,United Kingdom,14.669999999999998
578347,22423,1,2011-11-24 09:26:00,24.96,,United Kingdom,24.96
578347,22720,2,2011-11-24 09:26:00,10.79,,United Kingdom,21.58
578347,85099B,7,2011-11-24 09:26:00,4.13,,United Kingdom,28.91
578347,85123A,1,2011-11-24 09:26:00,5.79,,United Kingdom,5.79
578351,85123A,32,2011-11-24 09:59:00,2.55,u14987,United Kingdom,81.6
578354,22423,6,2011-11-24 10:12:00,12.75,u17139,United Kingdom,76.5
578354,20727,10,2011-11-24 10:12:00,1.65,u17139,United Kingdom,16.5
578358,22197,200,2011-11-24 10:35:00,0.72,u15482,United Kingdom,144.0
578358,22423,12,2011-11-24 10:35:00,12.75,u15482,United Kingdom,153.0
578359,85099B,100,2011-11-24 10:35:00,1.79,u14607,United Kingdom,179.0
578362,85099B,20,2011-11-24 10:39:00,2.08,u12913,United Kingdom,41.6
578365,22423,6,2011-11-24 10:46:00,10.95,u15482,United Kingdom,65.69999999999999
578365,22197,100,2011-11-24 10:46:00,0.72,u15482,United Kingdom,72.0
578366,85099B,10,2011-11-24 10:53:00,2.08,u16173,United Kingdom,20.8
578366,22720,3,2011-11-24 10:53:00,4.95,u16173,United Kingdom,14.850000000000001
578370,21212,1,2011-11-24 11:11:00,0.55,u17346,United Kingdom,0.55
578370,85099B,4,2011-11-24 11:11:00,2.08,u17346,United Kingdom,8.32
578370,84879,8,2011-11-24 11:11:00,1.69,u17346,United Kingdom,13.52
578370,22197,4,2011-11-24 11:11:00,0.85,u17346,United Kingdom,3.4
578400,84879,5,2011-11-24 11:52:00,1.69,u12748,United Kingdom,8.45
578427,22197,100,2011-11-24 12:11:00,0.72,u15034,United Kingdom,72.0
578427,85123A,6,2011-11-24 12:11:00,2.95,u15034,United Kingdom,17.700000000000003
578429,85099B,10,2011-11-24 12:12:00,2.08,u16271,United Kingdom,20.8
578429,85123A,6,2011-11-24 12:12:00,2.95,u16271,United Kingdom,17.700000000000003
578433,84879,160,2011-11-24 12:21:00,1.45,u17671,United Kingdom,232.0
578441,47566,50,2011-11-24 12:24:00,4.15,u17133,United Kingdom,207.50000000000003
578445,22720,1,2011-11-24 12:25:00,4.95,u15005,United Kingdom,4.95
578470,47566,4,2011-11-24 12:38:00,4.95,u16824,United Kingdom,19.8
578480,22197,100,2011-11-24 12:48:00,0.72,u15502,United Kingdom,72.0
578485,84879,24,2011-11-24 12:52:00,1.69,u12921,United Kingdom,40.56
578485,20727,10,2011-11-24 12:52:00,1.65,u12921,United Kingdom,16.5
578485,20725,10,2011-11-24 12:52:00,1.65,u12921,United Kingdom,16.5
578485,85099B,20,2011-11-24 12:52:00,2.08,u12921,United Kingdom,41.6
578508,85123A,4,2011-11-24 13:06:00,2.95,u16892,United Kingdom,11.8
578510,85099B,2,2011-11-24 13:25:00,2.08,u14056,United Kingdom,4.16
578511,22720,1,2011-11-24 13:27:00,4.95,u17975,United Kingdom,4.95
578513,85099B,20,2011-11-24 13:32:00,2.08,u16609,United Kingdom,41.6
578513,20727,20,2011-11-24 13:32:00,1.65,u16609,United Kingdom,33.0
578513,20725,10,2011-11-24 13:32:00,1.65,u16609,United Kingdom,16.5
578513,22423,3,2011-11-24 13:32:00,12.75,u16609,United Kingdom,38.25
578515,47566,1,2011-11-24 13:40:00,4.95,u16885,United Kingdom,4.95
578516,22197,20,2011-11-24 13:53:00,0.85,u14591,United Kingdom,17.0
578516,85099B,10,2011-11-24 13:53:00,2.08,u14591,United Kingdom,20.8
578519,20727,1,2011-11-24 13:56:00,1.65,u14591,United Kingdom,1.65
578519,20727,1,2011-11-24 13:56:00,1.65,u14591,United Kingdom,1.65
578519,20725,2,2011-11-24 13:56:00,1.65,u14591,United Kingdom,3.3
578519,20727,1,2011-11-24 13:56:00,1.65,u14591,United Kingdom,1.65
578519,20727,1,2011-11-24 13:56:00,1.65,u14591,United Kingdom,1.65
578519,22197,6,2011-11-24 13:56:00,0.85,u14591,United Kingdom,5.1
578522,22423,1,2011-11-24 14:09:00,12.75,u17254,United Kingdom,12.75
578522,84879,2,2011-11-24 14:09:00,1.69,u17254,United Kingdom,3.38
578522,20727,1,2011-11-24 14:09:00,1.65,u17254,United Kingdom,1.65
578526,20725,10,2011-11-24 14:22:00,1.65,u13995,United Kingdom,16.5
578526,20727,10,2011-11-24 14:22:00,1.65,u13995,United Kingdom,16.5
578533,85123A,4,2011-11-24 14:42:00,2.95,u17767,United Kingdom,11.8
578534,85123A,6,2011-11-24 14:51:00,2.95,u15725,United Kingdom,17.700000000000003
578548,84879,4,2011-11-24 15:02:00,1.69,u17345,United Kingdom,6.76
578551,20727,10,2011-11-24 15:05:00,1.65,u12937,United Kingdom,16.5
578551,20725,10,2011-11-24 15:05:00,1.65,u12937,United Kingdom,16.5
578551,22423,1,2011-11-24 15:05:00,12.75,u12937,United Kingdom,12.75
578620,85099B,1,2011-11-24 15:21:00,2.08,u17247,United Kingdom,2.08
578621,84879,8,2011-11-24 15:26:00,1.69,u13719,United Kingdom,13.52
578623,85123A,32,2011-11-24 15:32:00,2.55,u15953,United Kingdom,81.6
578623,84879,8,2011-11-24 15:32:00,1.69,u15953,United Kingdom,13.52
578627,85099B,20,2011-11-24 15:41:00,2.08,u14709,United Kingdom,41.6
578653,85123A,12,2011-11-24 16:40:00,2.95,u18161,United Kingdom,35.400000000000006
578653,22720,3,2011-11-24 16:40:00,4.95,u18161,United Kingdom,14.850000000000001
578653,84879,16,2011-11-24 16:40:00,1.69,u18161,United Kingdom,27.04
578662,22720,1,2011-11-24 16:51:00,4.95,u17516,United Kingdom,4.95
578663,85123A,6,2011-11-24 16:54:00,2.95,u15428,United Kingdom,17.700000000000003
578665,84879,32,2011-11-24 17:02:00,1.69,u1657,United Kingdom,54.08
578666,22720,3,2011-11-24 17:06:00,4.95,u17727,United Kingdom,14.850000000000001
578676,84879,8,2011-11-24 19:07:00,1.69,u16016,United Kingdom,13.52
578676,20727,3,2011-11-24 19:07:00,1.65,u16016,United Kingdom,4.949999999999999
578678,20727,2,2011-11-24 19:59:00,1.65,u17841,United Kingdom,3.3
578678,85099B,2,2011-11-24 19:59:00,2.08,u17841,United Kingdom,4.16
578679,20725,10,2011-11-25 08:12:00,1.65,u15117,United Kingdom,16.5
578680,85123A,6,2011-11-25 08:23:00,2.95,u16458,United Kingdom,17.700000000000003
578680,85099B,10,2011-11-25 08:23:00,2.08,u16458,United Kingdom,20.8
578682,85123A,24,2011-11-25 08:55:00,2.95,u17173,United Kingdom,70.80000000000001
578683,85123A,18,2011-11-25 08:55:00,2.95,u15134,United Kingdom,53.1
578685,22197,48,2011-11-25 09:07:00,0.85,u16779,United Kingdom,40.8
578686,22423,1,2011-11-25 09:18:00,12.75,u1305,United Kingdom,12.75
578688,85123A,2,2011-11-25 09:27:00,2.95,u16719,United Kingdom,5.9
578688,85123A,1,2011-11-25 09:27:00,2.95,u16719,United Kingdom,2.95
578689,84879,24,2011-11-25 09:31:00,1.69,u15793,United Kingdom,40.56
578689,85123A,32,2011-11-25 09:31:00,2.55,u15793,United Kingdom,81.6
578696,20725,10,2011-11-25 10:02:00,1.65,u13985,United Kingdom,16.5
578696,47566,4,2011-11-25 10:02:00,4.95,u13985,United Kingdom,19.8
578696,85099B,10,2011-11-25 10:02:00,2.08,u13985,United Kingdom,20.8
578701,47566,4,2011-11-25 10:52:00,4.95,u17624,United Kingdom,19.8
578702,22197,48,2011-11-25 10:58:00,0.85,u15382,United Kingdom,40.8
578704,85123A,128,2011-11-25 11:12:00,2.55,u18172,United Kingdom,326.4
578719,84879,8,2011-11-25 11:25:00,1.69,u17348,United Kingdom,13.52
578746,20725,36,2011-11-25 11:36:00,4.96,,United Kingdom,178.56
578746,20727,11,2011-11-25 11:36:00,4.96,,United Kingdom,54.56
578746,21212,28,2011-11-25 11:36:00,2.08,,United Kingdom,58.24
578746,22197,71,2011-11-25 11:36:00,2.46,,United Kingdom,174.66
578746,22423,6,2011-11-25 11:36:00,24.96,,United Kingdom,149.76
578746,47566,11,2011-11-25 11:36:00,10.79,,United Kingdom,118.69
578757,20725,1,2011-11-25 11:41:00,1.65,u12748,United Kingdom,1.65
578781,22197,1,2011-11-25 11:54:00,0.85,u15872,United Kingdom,0.85
578785,84879,160,2011-11-25 12:01:00,1.45,u13525,United Kingdom,232.0
578786,47566,4,2011-11-25 12:02:00,4.95,u13184,United Kingdom,19.8
578787,22423,2,2011-11-25 12:10:00,12.75,u13589,United Kingdom,25.5
578791,85123A,2,2011-11-25 12:20:00,2.95,u12841,United Kingdom,5.9
578795,84879,32,2011-11-25 12:29:00,1.69,u17243,United Kingdom,54.08
578805,20727,20,2011-11-25 12:57:00,1.65,u16401,United Kingdom,33.0
578805,20725,10,2011-11-25 12:57:00,1.65,u16401,United Kingdom,16.5
578805,22197,100,2011-11-25 12:57:00,0.72,u16401,United Kingdom,72.0
578808,84879,40,2011-11-25 13:23:00,1.69,u16327,United Kingdom,67.6
578809,20727,10,2011-11-25 13:23:00,1.65,u13048,United Kingdom,16.5
578809,85099B,10,2011-11-25 13:23:00,2.08,u13048,United Kingdom,20.8
578809,20725,10,2011-11-25 13:23:00,1.65,u13048,United Kingdom,16.5
578810,22720,2,2011-11-25 13:27:00,4.95,u16814,United Kingdom,9.9
